sls_ord_num,sls_order_dt,sls_ship_dt,sls_due_dt,customer_sk,product_sk,sls_sales,sls_quantity,sls_price,sls_sales_calc
SO53696,2013-03-01,2013-03-08,2013-03-13,678604832792,138,2.0,1,2.0,2.0
SO53712,2013-03-01,2013-03-08,2013-03-13,532575944707,138,2.0,1,2.0,2.0
SO53724,2013-03-02,2013-03-09,2013-03-14,1709396983869,138,2.0,1,2.0,2.0
SO53728,2013-03-02,2013-03-09,2013-03-14,1202590842956,138,2.0,1,2.0,2.0
SO53734,2013-03-02,2013-03-09,2013-03-14,704374636602,138,2.0,1,2.0,2.0
SO53745,2013-03-02,2013-03-09,2013-03-14,154618822677,138,2.0,1,2.0,2.0
SO53751,2013-03-02,2013-03-09,2013-03-14,214748364874,138,2.0,1,2.0,2.0
SO53769,2013-03-02,2013-03-09,2013-03-14,1520418422792,138,2.0,1,2.0,2.0
SO53786,2013-03-03,2013-03-10,2013-03-15,326417514497,138,2.0,1,2.0,2.0
SO53787,2013-03-03,2013-03-10,2013-03-15,438086664193,138,2.0,1,2.0,2.0
SO53790,2013-03-03,2013-03-10,2013-03-15,85899345928,138,2.0,1,2.0,2.0
SO53806,2013-03-03,2013-03-10,2013-03-15,1571958030407,138,2.0,1,2.0,2.0
SO53813,2013-03-03,2013-03-10,2013-03-15,438086664201,138,2.0,1,2.0,2.0
SO53816,2013-03-03,2013-03-10,2013-03-15,1443109011491,138,2.0,1,2.0,2.0
SO53817,2013-03-03,2013-03-10,2013-03-15,635655159854,138,2.0,1,2.0,2.0
SO53840,2013-03-04,2013-03-11,2013-03-16,1219770712098,138,2.0,1,2.0,2.0
SO53847,2013-03-04,2013-03-11,2013-03-16,721554505735,138,2.0,1,2.0,2.0
SO53849,2013-03-04,2013-03-11,2013-03-16,936302870583,138,2.0,1,2.0,2.0
SO53872,2013-03-04,2013-03-11,2013-03-16,609885356124,138,2.0,1,2.0,2.0
SO53884,2013-03-05,2013-03-12,2013-03-17,240518168576,138,2.0,1,2.0,2.0
SO53885,2013-03-05,2013-03-12,2013-03-17,1108101562465,138,2.0,1,2.0,2.0
SO53886,2013-03-05,2013-03-12,2013-03-17,1443109011456,138,2.0,1,2.0,2.0
SO53912,2013-03-05,2013-03-12,2013-03-17,1168231104554,138,2.0,1,2.0,2.0
SO53913,2013-03-05,2013-03-12,2013-03-17,1228360646674,138,2.0,1,2.0,2.0
SO53938,2013-03-06,2013-03-13,2013-03-18,541165879342,138,2.0,1,2.0,2.0
SO53958,2013-03-06,2013-03-13,2013-03-18,197568495617,138,2.0,1,2.0,2.0
SO53982,2013-03-07,2013-03-14,2013-03-19,962072674350,138,2.0,1,2.0,2.0
SO53983,2013-03-07,2013-03-14,2013-03-19,1529008357423,138,2.0,1,2.0,2.0
SO53985,2013-03-07,2013-03-14,2013-03-19,214748364828,138,2.0,1,2.0,2.0
SO53998,2013-03-07,2013-03-14,2013-03-19,816043786311,138,2.0,1,2.0,2.0
SO53999,2013-03-07,2013-03-14,2013-03-19,1537598292018,138,2.0,1,2.0,2.0
SO54008,2013-03-07,2013-03-14,2013-03-19,1537598292009,138,2.0,1,2.0,2.0
SO54012,2013-03-07,2013-03-14,2013-03-19,171798691899,138,2.0,1,2.0,2.0
SO54014,2013-03-07,2013-03-14,2013-03-19,816043786247,138,2.0,1,2.0,2.0
SO54031,2013-03-07,2013-03-14,2013-03-19,1400159338502,138,2.0,1,2.0,2.0
SO54043,2013-03-08,2013-03-15,2013-03-20,618475290674,138,2.0,1,2.0,2.0
SO54054,2013-03-08,2013-03-15,2013-03-20,395136991284,138,2.0,1,2.0,2.0
SO54064,2013-03-08,2013-03-15,2013-03-20,1099511627801,138,2.0,1,2.0,2.0
SO54074,2013-03-08,2013-03-15,2013-03-20,635655159815,138,2.0,1,2.0,2.0
SO54075,2013-03-08,2013-03-15,2013-03-20,876173328444,138,2.0,1,2.0,2.0
SO54079,2013-03-08,2013-03-15,2013-03-20,944892805120,138,2.0,1,2.0,2.0
SO54080,2013-03-08,2013-03-15,2013-03-20,34359738374,138,2.0,1,2.0,2.0
SO54104,2013-03-09,2013-03-16,2013-03-21,309237645314,138,2.0,1,2.0,2.0
SO54107,2013-03-09,2013-03-16,2013-03-21,962072674399,138,2.0,1,2.0,2.0
SO54114,2013-03-09,2013-03-16,2013-03-21,1022202216480,138,2.0,1,2.0,2.0
SO54116,2013-03-09,2013-03-16,2013-03-21,919123001346,138,2.0,1,2.0,2.0
SO54125,2013-03-09,2013-03-16,2013-03-21,738734374959,138,2.0,1,2.0,2.0
SO54126,2013-03-09,2013-03-16,2013-03-21,747324309518,138,2.0,1,2.0,2.0
SO54127,2013-03-09,2013-03-16,2013-03-21,781684047939,138,2.0,1,2.0,2.0
SO54128,2013-03-09,2013-03-16,2013-03-21,1185410973753,138,2.0,1,2.0,2.0
SO54133,2013-03-09,2013-03-16,2013-03-21,146028888071,138,2.0,1,2.0,2.0
SO54136,2013-03-09,2013-03-16,2013-03-21,876173328427,138,2.0,1,2.0,2.0
SO54139,2013-03-09,2013-03-16,2013-03-21,798863917090,138,2.0,1,2.0,2.0
SO54148,2013-03-10,2013-03-17,2013-03-22,163208757287,138,2.0,1,2.0,2.0
SO54151,2013-03-10,2013-03-17,2013-03-22,1614907703346,138,2.0,1,2.0,2.0
SO54152,2013-03-10,2013-03-17,2013-03-22,1486058684475,138,2.0,1,2.0,2.0
SO54192,2013-03-11,2013-03-18,2013-03-23,730144440347,138,2.0,1,2.0,2.0
SO54194,2013-03-11,2013-03-18,2013-03-23,1108101562408,138,2.0,1,2.0,2.0
SO54199,2013-03-11,2013-03-18,2013-03-23,292057776169,138,2.0,1,2.0,2.0
SO54202,2013-03-11,2013-03-18,2013-03-23,601295421457,138,2.0,1,2.0,2.0
SO54206,2013-03-11,2013-03-18,2013-03-23,867583393797,138,2.0,1,2.0,2.0
SO54210,2013-03-11,2013-03-18,2013-03-23,1443109011543,138,2.0,1,2.0,2.0
SO54211,2013-03-11,2013-03-18,2013-03-23,446676598862,138,2.0,1,2.0,2.0
SO54216,2013-03-11,2013-03-18,2013-03-23,1554778161206,138,2.0,1,2.0,2.0
SO54223,2013-03-11,2013-03-18,2013-03-23,412316860493,138,2.0,1,2.0,2.0
SO54228,2013-03-11,2013-03-18,2013-03-23,146028888148,138,2.0,1,2.0,2.0
SO54229,2013-03-11,2013-03-18,2013-03-23,566935683147,138,2.0,1,2.0,2.0
SO54231,2013-03-11,2013-03-18,2013-03-23,34359738371,138,2.0,1,2.0,2.0
SO54242,2013-03-11,2013-03-18,2013-03-23,1133871366147,138,2.0,1,2.0,2.0
SO54259,2013-03-12,2013-03-19,2013-03-24,816043786302,138,2.0,1,2.0,2.0
SO54261,2013-03-12,2013-03-19,2013-03-24,1331439861820,138,2.0,1,2.0,2.0
SO54269,2013-03-12,2013-03-19,2013-03-24,360777252869,138,2.0,1,2.0,2.0
SO54274,2013-03-12,2013-03-19,2013-03-24,1537598292021,138,2.0,1,2.0,2.0
SO54289,2013-03-12,2013-03-19,2013-03-24,687194767387,138,2.0,1,2.0,2.0
SO54296,2013-03-12,2013-03-19,2013-03-24,652835029015,138,2.0,1,2.0,2.0
SO54314,2013-03-12,2013-03-19,2013-03-24,1314259992655,138,2.0,1,2.0,2.0
SO54322,2013-03-13,2013-03-20,2013-03-25,1554778161188,138,2.0,1,2.0,2.0
SO54324,2013-03-13,2013-03-20,2013-03-25,197568495706,138,2.0,1,2.0,2.0
SO54339,2013-03-13,2013-03-20,2013-03-25,790273982529,138,2.0,1,2.0,2.0
SO54351,2013-03-13,2013-03-20,2013-03-25,1099511627836,138,2.0,1,2.0,2.0
SO54355,2013-03-13,2013-03-20,2013-03-25,1537598291968,138,2.0,1,2.0,2.0
SO54370,2013-03-13,2013-03-20,2013-03-25,60129542206,138,2.0,1,2.0,2.0
SO54373,2013-03-13,2013-03-20,2013-03-25,463856468012,138,2.0,1,2.0,2.0
SO54381,2013-03-14,2013-03-21,2013-03-26,1683627180041,138,2.0,1,2.0,2.0
SO54382,2013-03-14,2013-03-21,2013-03-26,1211180777479,138,2.0,1,2.0,2.0
SO54389,2013-03-14,2013-03-21,2013-03-26,867583393797,138,2.0,1,2.0,2.0
SO54390,2013-03-14,2013-03-21,2013-03-26,1477468749898,138,2.0,1,2.0,2.0
SO54393,2013-03-14,2013-03-21,2013-03-26,1305670058066,138,2.0,1,2.0,2.0
SO54396,2013-03-14,2013-03-21,2013-03-26,755914244126,138,2.0,1,2.0,2.0
SO54409,2013-03-14,2013-03-21,2013-03-26,1692217114712,138,2.0,1,2.0,2.0
SO54414,2013-03-14,2013-03-21,2013-03-26,1159641169928,138,2.0,1,2.0,2.0
SO54431,2013-03-15,2013-03-22,2013-03-27,1546188226565,138,2.0,1,2.0,2.0
SO54432,2013-03-15,2013-03-22,2013-03-27,1425929142282,138,2.0,1,2.0,2.0
SO54433,2013-03-15,2013-03-22,2013-03-27,1314259992576,138,2.0,1,2.0,2.0
SO54439,2013-03-15,2013-03-22,2013-03-27,1219770712064,138,2.0,1,2.0,2.0
SO54440,2013-03-15,2013-03-22,2013-03-27,695784701954,138,2.0,1,2.0,2.0
SO54442,2013-03-15,2013-03-22,2013-03-27,1348619731008,138,2.0,1,2.0,2.0
SO54444,2013-03-15,2013-03-22,2013-03-27,635655159808,138,2.0,1,2.0,2.0
SO54456,2013-03-15,2013-03-22,2013-03-27,609885356049,138,2.0,1,2.0,2.0
SO54459,2013-03-15,2013-03-22,2013-03-27,463856468038,138,2.0,1,2.0,2.0
SO54464,2013-03-15,2013-03-22,2013-03-27,1417339207688,138,2.0,1,2.0,2.0
SO54476,2013-03-15,2013-03-22,2013-03-27,532575944759,138,2.0,1,2.0,2.0
SO54487,2013-03-16,2013-03-23,2013-03-28,584115552309,138,2.0,1,2.0,2.0
SO54494,2013-03-16,2013-03-23,2013-03-28,1039382085708,138,2.0,1,2.0,2.0
SO54496,2013-03-16,2013-03-23,2013-03-28,1194000908309,138,2.0,1,2.0,2.0
SO54503,2013-03-16,2013-03-23,2013-03-28,51539607555,138,2.0,1,2.0,2.0
SO54504,2013-03-16,2013-03-23,2013-03-28,1692217114668,138,2.0,1,2.0,2.0
SO54529,2013-03-17,2013-03-24,2013-03-29,1365799600141,138,2.0,1,2.0,2.0
SO54540,2013-03-17,2013-03-24,2013-03-29,395136991303,138,2.0,1,2.0,2.0
SO54543,2013-03-17,2013-03-24,2013-03-29,944892805178,138,2.0,1,2.0,2.0
SO54548,2013-03-17,2013-03-24,2013-03-29,1451698946049,138,2.0,1,2.0,2.0
SO54591,2013-03-18,2013-03-25,2013-03-30,197568495665,138,2.0,1,2.0,2.0
SO54596,2013-03-18,2013-03-25,2013-03-30,549755813893,138,2.0,1,2.0,2.0
SO54600,2013-03-18,2013-03-25,2013-03-30,1039382085653,138,2.0,1,2.0,2.0
SO54605,2013-03-18,2013-03-25,2013-03-30,352187318272,138,2.0,1,2.0,2.0
SO54608,2013-03-18,2013-03-25,2013-03-30,1133871366222,138,2.0,1,2.0,2.0
SO54625,2013-03-18,2013-03-25,2013-03-30,1503238553621,138,2.0,1,2.0,2.0
SO54626,2013-03-18,2013-03-25,2013-03-30,1271310319697,138,2.0,1,2.0,2.0
SO54634,2013-03-18,2013-03-25,2013-03-30,858993459229,138,2.0,1,2.0,2.0
SO54636,2013-03-18,2013-03-25,2013-03-30,1211180777477,138,2.0,1,2.0,2.0
SO54646,2013-03-18,2013-03-25,2013-03-30,1400159338503,138,2.0,1,2.0,2.0
SO54656,2013-03-18,2013-03-25,2013-03-30,987842478101,138,2.0,1,2.0,2.0
SO54669,2013-03-19,2013-03-26,2013-03-31,197568495650,138,2.0,1,2.0,2.0
SO54677,2013-03-19,2013-03-26,2013-03-31,1133871366209,138,2.0,1,2.0,2.0
SO54681,2013-03-19,2013-03-26,2013-03-31,395136991287,138,2.0,1,2.0,2.0
SO54688,2013-03-19,2013-03-26,2013-03-31,257698037791,138,2.0,1,2.0,2.0
SO54696,2013-03-19,2013-03-26,2013-03-31,618475290630,138,2.0,1,2.0,2.0
SO54717,2013-03-20,2013-03-27,2013-04-01,163208757258,138,2.0,1,2.0,2.0
SO54724,2013-03-20,2013-03-27,2013-04-01,566935683074,138,2.0,1,2.0,2.0
SO54725,2013-03-20,2013-03-27,2013-04-01,953482739803,138,2.0,1,2.0,2.0
SO54729,2013-03-20,2013-03-27,2013-04-01,360777252872,138,2.0,1,2.0,2.0
SO54731,2013-03-20,2013-03-27,2013-04-01,661424963603,138,2.0,1,2.0,2.0
SO54745,2013-03-20,2013-03-27,2013-04-01,17179869189,138,2.0,1,2.0,2.0
SO54746,2013-03-20,2013-03-27,2013-04-01,1683627180068,138,2.0,1,2.0,2.0
SO54749,2013-03-20,2013-03-27,2013-04-01,1176821039182,138,2.0,1,2.0,2.0
SO54753,2013-03-20,2013-03-27,2013-04-01,730144440387,138,2.0,1,2.0,2.0
SO54772,2013-03-21,2013-03-28,2013-04-02,1443109011483,138,2.0,1,2.0,2.0
SO54777,2013-03-21,2013-03-28,2013-04-02,377957122119,138,2.0,1,2.0,2.0
SO54783,2013-03-21,2013-03-28,2013-04-02,1047972020253,138,2.0,1,2.0,2.0
SO54787,2013-03-21,2013-03-28,2013-04-02,309237645390,138,2.0,1,2.0,2.0
SO54788,2013-03-21,2013-03-28,2013-04-02,1133871366165,138,2.0,1,2.0,2.0
SO54789,2013-03-21,2013-03-28,2013-04-02,1606317768770,138,2.0,1,2.0,2.0
SO54802,2013-03-21,2013-03-28,2013-04-02,1709396983813,138,2.0,1,2.0,2.0
SO54813,2013-03-21,2013-03-28,2013-04-02,377957122096,138,2.0,1,2.0,2.0
SO54818,2013-03-21,2013-03-28,2013-04-02,1176821039181,138,2.0,1,2.0,2.0
SO54829,2013-03-22,2013-03-29,2013-04-03,1116691497040,138,2.0,1,2.0,2.0
SO54830,2013-03-22,2013-03-29,2013-04-03,1529008357454,138,2.0,1,2.0,2.0
SO54832,2013-03-22,2013-03-29,2013-04-03,764504178768,138,2.0,1,2.0,2.0
SO54833,2013-03-22,2013-03-29,2013-04-03,34359738455,138,2.0,1,2.0,2.0
SO54837,2013-03-22,2013-03-29,2013-04-03,721554505736,138,2.0,1,2.0,2.0
SO54839,2013-03-22,2013-03-29,2013-04-03,1675037245507,138,2.0,1,2.0,2.0
SO54849,2013-03-22,2013-03-29,2013-04-03,137438953513,138,2.0,1,2.0,2.0
SO54854,2013-03-22,2013-03-29,2013-04-03,1709396983895,138,2.0,1,2.0,2.0
SO54859,2013-03-22,2013-03-29,2013-04-03,1365799600133,138,2.0,1,2.0,2.0
SO54867,2013-03-22,2013-03-29,2013-04-03,1606317768749,138,2.0,1,2.0,2.0
SO54890,2013-03-23,2013-03-30,2013-04-04,919123001409,138,2.0,1,2.0,2.0
SO54891,2013-03-23,2013-03-30,2013-04-04,438086664245,138,2.0,1,2.0,2.0
SO54895,2013-03-23,2013-03-30,2013-04-04,343597383687,138,2.0,1,2.0,2.0
SO54899,2013-03-23,2013-03-30,2013-04-04,1700807049217,138,2.0,1,2.0,2.0
SO54907,2013-03-23,2013-03-30,2013-04-04,1159641169955,138,2.0,1,2.0,2.0
SO54911,2013-03-23,2013-03-30,2013-04-04,1013612281935,138,2.0,1,2.0,2.0
SO54939,2013-03-24,2013-03-31,2013-04-05,1554778161180,138,2.0,1,2.0,2.0
SO54950,2013-03-24,2013-03-31,2013-04-05,25769803817,138,2.0,1,2.0,2.0
SO54956,2013-03-24,2013-03-31,2013-04-05,1374389534747,138,2.0,1,2.0,2.0
SO54961,2013-03-24,2013-03-31,2013-04-05,369367187458,138,2.0,1,2.0,2.0
SO54974,2013-03-24,2013-03-31,2013-04-05,1305670058073,138,2.0,1,2.0,2.0
SO54987,2013-03-25,2013-04-01,2013-04-06,154618822656,138,2.0,1,2.0,2.0
SO54988,2013-03-25,2013-04-01,2013-04-06,1245540515841,138,2.0,1,2.0,2.0
SO54991,2013-03-25,2013-04-01,2013-04-06,463856468026,138,2.0,1,2.0,2.0
SO55005,2013-03-25,2013-04-01,2013-04-06,231928234009,138,2.0,1,2.0,2.0
SO55006,2013-03-25,2013-04-01,2013-04-06,1236950581292,138,2.0,1,2.0,2.0
SO55007,2013-03-25,2013-04-01,2013-04-06,1168231104572,138,2.0,1,2.0,2.0
SO55026,2013-03-25,2013-04-01,2013-04-06,180388626436,138,2.0,1,2.0,2.0
SO55035,2013-03-26,2013-04-02,2013-04-07,523986010117,138,2.0,1,2.0,2.0
SO55043,2013-03-26,2013-04-02,2013-04-07,1623497637973,138,2.0,1,2.0,2.0
SO55062,2013-03-26,2013-04-02,2013-04-07,1065151889448,138,2.0,1,2.0,2.0
SO55063,2013-03-26,2013-04-02,2013-04-07,240518168597,138,2.0,1,2.0,2.0
SO55066,2013-03-26,2013-04-02,2013-04-07,1005022347294,138,2.0,1,2.0,2.0
SO55070,2013-03-26,2013-04-02,2013-04-07,609885356119,138,2.0,1,2.0,2.0
SO55072,2013-03-26,2013-04-02,2013-04-07,1340029796434,138,2.0,1,2.0,2.0
SO55102,2013-03-27,2013-04-03,2013-04-08,1486058684419,138,2.0,1,2.0,2.0
SO55103,2013-03-27,2013-04-03,2013-04-08,558345748555,138,2.0,1,2.0,2.0
SO55104,2013-03-27,2013-04-03,2013-04-08,360777252869,138,2.0,1,2.0,2.0
SO55121,2013-03-27,2013-04-03,2013-04-08,352187318287,138,2.0,1,2.0,2.0
SO55142,2013-03-28,2013-04-04,2013-04-09,1297080123394,138,2.0,1,2.0,2.0
SO55148,2013-03-28,2013-04-04,2013-04-09,1408749273090,138,2.0,1,2.0,2.0
SO55150,2013-03-28,2013-04-04,2013-04-09,1151051235416,138,2.0,1,2.0,2.0
SO55154,2013-03-28,2013-04-04,2013-04-09,386547056665,138,2.0,1,2.0,2.0
SO55161,2013-03-28,2013-04-04,2013-04-09,1288490188831,138,2.0,1,2.0,2.0
SO55168,2013-03-28,2013-04-04,2013-04-09,979252543568,138,2.0,1,2.0,2.0
SO55169,2013-03-28,2013-04-04,2013-04-09,120259084336,138,2.0,1,2.0,2.0
SO55171,2013-03-28,2013-04-04,2013-04-09,1228360646657,138,2.0,1,2.0,2.0
SO55180,2013-03-29,2013-04-05,2013-04-10,532575944705,138,2.0,1,2.0,2.0
SO55183,2013-03-29,2013-04-05,2013-04-10,609885356059,138,2.0,1,2.0,2.0
SO55191,2013-03-29,2013-04-05,2013-04-10,300647710721,138,2.0,1,2.0,2.0
SO55195,2013-03-29,2013-04-05,2013-04-10,171798691872,138,2.0,1,2.0,2.0
SO55204,2013-03-29,2013-04-05,2013-04-10,773094113343,138,2.0,1,2.0,2.0
SO55207,2013-03-29,2013-04-05,2013-04-10,970662608939,138,2.0,1,2.0,2.0
SO55213,2013-03-29,2013-04-05,2013-04-10,1477468749827,138,2.0,1,2.0,2.0
SO55214,2013-03-29,2013-04-05,2013-04-10,206158430229,138,2.0,1,2.0,2.0
SO55215,2013-03-29,2013-04-05,2013-04-10,1657857376257,138,2.0,1,2.0,2.0
SO55216,2013-03-29,2013-04-05,2013-04-10,171798691845,138,2.0,1,2.0,2.0
SO55342,2013-03-30,2013-04-06,2013-04-11,403726925826,138,2.0,1,2.0,2.0
SO55360,2013-03-30,2013-04-06,2013-04-11,850403524684,138,2.0,1,2.0,2.0
SO55386,2013-03-31,2013-04-07,2013-04-12,343597383684,138,2.0,1,2.0,2.0
SO55390,2013-03-31,2013-04-07,2013-04-12,1546188226628,138,2.0,1,2.0,2.0
SO55405,2013-03-31,2013-04-07,2013-04-12,51539607577,138,2.0,1,2.0,2.0
SO55415,2013-03-31,2013-04-07,2013-04-12,412316860452,138,2.0,1,2.0,2.0
SO55418,2013-03-31,2013-04-07,2013-04-12,214748364826,138,2.0,1,2.0,2.0
SO55426,2013-03-31,2013-04-07,2013-04-12,455266533458,138,2.0,1,2.0,2.0
SO55431,2013-03-31,2013-04-07,2013-04-12,1108101562392,138,2.0,1,2.0,2.0
SO55441,2013-03-31,2013-04-07,2013-04-12,1262720385026,138,2.0,1,2.0,2.0
SO55456,2013-04-01,2013-04-08,2013-04-13,558345748492,138,2.0,1,2.0,2.0
SO55475,2013-04-01,2013-04-08,2013-04-13,893353197586,138,2.0,1,2.0,2.0
SO55476,2013-04-01,2013-04-08,2013-04-13,953482739777,138,2.0,1,2.0,2.0
SO55479,2013-04-01,2013-04-08,2013-04-13,163208757284,138,2.0,1,2.0,2.0
SO55486,2013-04-01,2013-04-08,2013-04-13,661424963660,138,2.0,1,2.0,2.0
SO55487,2013-04-01,2013-04-08,2013-04-13,1675037245446,138,2.0,1,2.0,2.0
SO55508,2013-04-02,2013-04-09,2013-04-14,257698037823,138,2.0,1,2.0,2.0
SO55514,2013-04-02,2013-04-09,2013-04-14,1211180777556,138,2.0,1,2.0,2.0
SO55518,2013-04-02,2013-04-09,2013-04-14,249108103253,138,2.0,1,2.0,2.0
SO55520,2013-04-02,2013-04-09,2013-04-14,1589137899593,138,2.0,1,2.0,2.0
SO55521,2013-04-02,2013-04-09,2013-04-14,609885356042,138,2.0,1,2.0,2.0
SO55524,2013-04-02,2013-04-09,2013-04-14,635655159857,138,2.0,1,2.0,2.0
SO55534,2013-04-02,2013-04-09,2013-04-14,1374389534802,138,2.0,1,2.0,2.0
SO55566,2013-04-03,2013-04-10,2013-04-15,1039382085638,138,2.0,1,2.0,2.0
SO55567,2013-04-03,2013-04-10,2013-04-15,712964571208,138,2.0,1,2.0,2.0
SO55568,2013-04-03,2013-04-10,2013-04-15,1417339207740,138,2.0,1,2.0,2.0
SO55571,2013-04-03,2013-04-10,2013-04-15,1700807049217,138,2.0,1,2.0,2.0
SO55572,2013-04-03,2013-04-10,2013-04-15,206158430208,138,2.0,1,2.0,2.0
SO55582,2013-04-03,2013-04-10,2013-04-15,1597727834142,138,2.0,1,2.0,2.0
SO55584,2013-04-03,2013-04-10,2013-04-15,498216206406,138,2.0,1,2.0,2.0
SO55587,2013-04-03,2013-04-10,2013-04-15,1228360646657,138,2.0,1,2.0,2.0
SO55612,2013-04-03,2013-04-10,2013-04-15,661424963653,138,2.0,1,2.0,2.0
SO55614,2013-04-04,2013-04-11,2013-04-16,111669149744,138,2.0,1,2.0,2.0
SO55625,2013-04-04,2013-04-11,2013-04-16,1408749273089,138,2.0,1,2.0,2.0
SO55626,2013-04-04,2013-04-11,2013-04-16,206158430208,138,2.0,1,2.0,2.0
SO55636,2013-04-04,2013-04-11,2013-04-16,1400159338524,138,2.0,1,2.0,2.0
SO55641,2013-04-04,2013-04-11,2013-04-16,1082331758616,138,2.0,1,2.0,2.0
SO55644,2013-04-04,2013-04-11,2013-04-16,790273982506,138,2.0,1,2.0,2.0
SO55646,2013-04-04,2013-04-11,2013-04-16,1434519076895,138,2.0,1,2.0,2.0
SO55649,2013-04-04,2013-04-11,2013-04-16,455266533432,138,2.0,1,2.0,2.0
SO55650,2013-04-04,2013-04-11,2013-04-16,523986010134,138,2.0,1,2.0,2.0
SO55652,2013-04-04,2013-04-11,2013-04-16,1529008357417,138,2.0,1,2.0,2.0
SO55656,2013-04-04,2013-04-11,2013-04-16,1176821039116,138,2.0,1,2.0,2.0
SO55659,2013-04-04,2013-04-11,2013-04-16,77309411350,138,2.0,1,2.0,2.0
SO55689,2013-04-05,2013-04-12,2013-04-17,283467841539,138,2.0,1,2.0,2.0
SO55704,2013-04-05,2013-04-12,2013-04-17,1520418422867,138,2.0,1,2.0,2.0
SO55716,2013-04-05,2013-04-12,2013-04-17,1288490188805,138,2.0,1,2.0,2.0
SO55722,2013-04-05,2013-04-12,2013-04-17,1022202216464,138,2.0,1,2.0,2.0
SO55730,2013-04-05,2013-04-12,2013-04-17,730144440375,138,2.0,1,2.0,2.0
SO55745,2013-04-06,2013-04-13,2013-04-18,773094113298,138,2.0,1,2.0,2.0
SO55748,2013-04-06,2013-04-13,2013-04-18,936302870533,138,2.0,1,2.0,2.0
SO55749,2013-04-06,2013-04-13,2013-04-18,446676598802,138,2.0,1,2.0,2.0
SO55751,2013-04-06,2013-04-13,2013-04-18,1511828488212,138,2.0,1,2.0,2.0
SO55761,2013-04-06,2013-04-13,2013-04-18,420906795084,138,2.0,1,2.0,2.0
SO55767,2013-04-06,2013-04-13,2013-04-18,1065151889432,138,2.0,1,2.0,2.0
SO55773,2013-04-06,2013-04-13,2013-04-18,790273982479,138,2.0,1,2.0,2.0
SO55786,2013-04-06,2013-04-13,2013-04-18,249108103182,138,2.0,1,2.0,2.0
SO55817,2013-04-07,2013-04-14,2013-04-19,1245540515859,138,2.0,1,2.0,2.0
SO55820,2013-04-07,2013-04-14,2013-04-19,1133871366160,138,2.0,1,2.0,2.0
SO55829,2013-04-07,2013-04-14,2013-04-19,88,138,2.0,1,2.0,2.0
SO55830,2013-04-07,2013-04-14,2013-04-19,1391569403984,138,2.0,1,2.0,2.0
SO55831,2013-04-07,2013-04-14,2013-04-19,936302870597,138,2.0,1,2.0,2.0
SO55833,2013-04-07,2013-04-14,2013-04-19,1297080123457,138,2.0,1,2.0,2.0
SO55837,2013-04-07,2013-04-14,2013-04-19,386547056697,138,2.0,1,2.0,2.0
SO55838,2013-04-07,2013-04-14,2013-04-19,266287972415,138,2.0,1,2.0,2.0
SO55843,2013-04-07,2013-04-14,2013-04-19,1632087572516,138,2.0,1,2.0,2.0
SO55849,2013-04-07,2013-04-14,2013-04-19,867583393853,138,2.0,1,2.0,2.0
SO55850,2013-04-07,2013-04-14,2013-04-19,386547056720,138,2.0,1,2.0,2.0
SO55853,2013-04-07,2013-04-14,2013-04-19,549755813953,138,2.0,1,2.0,2.0
SO55855,2013-04-07,2013-04-14,2013-04-19,85899345921,138,2.0,1,2.0,2.0
SO55872,2013-04-08,2013-04-15,2013-04-20,300647710797,138,2.0,1,2.0,2.0
SO55874,2013-04-08,2013-04-15,2013-04-20,146028888090,138,2.0,1,2.0,2.0
SO55878,2013-04-08,2013-04-15,2013-04-20,1365799600130,138,2.0,1,2.0,2.0
SO55883,2013-04-08,2013-04-15,2013-04-20,755914244128,138,2.0,1,2.0,2.0
SO55884,2013-04-08,2013-04-15,2013-04-20,687194767430,138,2.0,1,2.0,2.0
SO55886,2013-04-08,2013-04-15,2013-04-20,1297080123462,138,2.0,1,2.0,2.0
SO55887,2013-04-08,2013-04-15,2013-04-20,695784701954,138,2.0,1,2.0,2.0
SO55892,2013-04-08,2013-04-15,2013-04-20,1640677507098,138,2.0,1,2.0,2.0
SO55899,2013-04-08,2013-04-15,2013-04-20,652835029026,138,2.0,1,2.0,2.0
SO55905,2013-04-08,2013-04-15,2013-04-20,1365799600203,138,2.0,1,2.0,2.0
SO55929,2013-04-09,2013-04-16,2013-04-21,1554778161182,138,2.0,1,2.0,2.0
SO55930,2013-04-09,2013-04-16,2013-04-21,755914244143,138,2.0,1,2.0,2.0
SO55933,2013-04-09,2013-04-16,2013-04-21,944892805135,138,2.0,1,2.0,2.0
SO55936,2013-04-09,2013-04-16,2013-04-21,1039382085740,138,2.0,1,2.0,2.0
SO55937,2013-04-09,2013-04-16,2013-04-21,438086664244,138,2.0,1,2.0,2.0
SO55947,2013-04-09,2013-04-16,2013-04-21,824633720843,138,2.0,1,2.0,2.0
SO55962,2013-04-09,2013-04-16,2013-04-21,1262720385028,138,2.0,1,2.0,2.0
SO55968,2013-04-10,2013-04-17,2013-04-22,68719476742,138,2.0,1,2.0,2.0
SO55980,2013-04-10,2013-04-17,2013-04-22,798863917061,138,2.0,1,2.0,2.0
SO55983,2013-04-10,2013-04-17,2013-04-22,1623497637964,138,2.0,1,2.0,2.0
SO55998,2013-04-10,2013-04-17,2013-04-22,1090921693223,138,2.0,1,2.0,2.0
