CID,CNTRY,ingestion_dt
AW00011522,United States,2026-05-11T11:43:30.224Z
AW00011523,Canada,2026-05-11T11:43:30.224Z
AW00011524,United States,2026-05-11T11:43:30.224Z
AW00011525,United States,2026-05-11T11:43:30.224Z
AW00011526,Canada,2026-05-11T11:43:30.224Z
AW00011527,United States,2026-05-11T11:43:30.224Z
AW00011528,United States,2026-05-11T11:43:30.224Z
AW00011529,United States,2026-05-11T11:43:30.224Z
AW00011530,Canada,2026-05-11T11:43:30.224Z
AW00011531,United States,2026-05-11T11:43:30.224Z
AW00011532,United States,2026-05-11T11:43:30.224Z
AW00011533,United States,2026-05-11T11:43:30.224Z
AW00011534,United States,2026-05-11T11:43:30.224Z
AW00011535,United States,2026-05-11T11:43:30.224Z
AW00011536,United States,2026-05-11T11:43:30.224Z
AW00011537,United States,2026-05-11T11:43:30.224Z
AW00011538,United States,2026-05-11T11:43:30.224Z
AW00011539,United States,2026-05-11T11:43:30.224Z
AW00011540,United States,2026-05-11T11:43:30.224Z
AW00011541,United States,2026-05-11T11:43:30.224Z
AW00011542,United Kingdom,2026-05-11T11:43:30.224Z
AW00011543,France,2026-05-11T11:43:30.224Z
AW00011544,Germany,2026-05-11T11:43:30.224Z
AW00011545,France,2026-05-11T11:43:30.224Z
AW00011546,France,2026-05-11T11:43:30.224Z
AW00011547,France,2026-05-11T11:43:30.224Z
AW00011548,United Kingdom,2026-05-11T11:43:30.224Z
AW00011549,United Kingdom,2026-05-11T11:43:30.224Z
AW00011550,United Kingdom,2026-05-11T11:43:30.224Z
AW00011551,France,2026-05-11T11:43:30.224Z
AW00011552,Germany,2026-05-11T11:43:30.224Z
AW00011553,United Kingdom,2026-05-11T11:43:30.224Z
AW00011554,France,2026-05-11T11:43:30.224Z
AW00011555,United Kingdom,2026-05-11T11:43:30.224Z
AW00011556,United Kingdom,2026-05-11T11:43:30.224Z
AW00011557,United Kingdom,2026-05-11T11:43:30.224Z
AW00011558,United Kingdom,2026-05-11T11:43:30.224Z
AW00011559,Germany,2026-05-11T11:43:30.224Z
AW00011560,United Kingdom,2026-05-11T11:43:30.224Z
AW00011561,Germany,2026-05-11T11:43:30.224Z
AW00011562,Germany,2026-05-11T11:43:30.224Z
AW00011563,United Kingdom,2026-05-11T11:43:30.224Z
AW00011564,Germany,2026-05-11T11:43:30.224Z
AW00011565,United Kingdom,2026-05-11T11:43:30.224Z
AW00011566,France,2026-05-11T11:43:30.224Z
AW00011567,Germany,2026-05-11T11:43:30.224Z
AW00011568,United Kingdom,2026-05-11T11:43:30.224Z
AW00011569,United Kingdom,2026-05-11T11:43:30.224Z
AW00011570,Germany,2026-05-11T11:43:30.224Z
AW00011571,France,2026-05-11T11:43:30.224Z
AW00011572,France,2026-05-11T11:43:30.224Z
AW00011573,United Kingdom,2026-05-11T11:43:30.224Z
AW00011574,United Kingdom,2026-05-11T11:43:30.224Z
AW00011575,United Kingdom,2026-05-11T11:43:30.224Z
AW00011576,France,2026-05-11T11:43:30.224Z
AW00011577,France,2026-05-11T11:43:30.224Z
AW00011578,France,2026-05-11T11:43:30.224Z
AW00011579,United Kingdom,2026-05-11T11:43:30.224Z
AW00011580,United Kingdom,2026-05-11T11:43:30.224Z
AW00011581,France,2026-05-11T11:43:30.224Z
AW00011582,France,2026-05-11T11:43:30.224Z
AW00011583,France,2026-05-11T11:43:30.224Z
AW00011584,Germany,2026-05-11T11:43:30.224Z
AW00011585,United Kingdom,2026-05-11T11:43:30.224Z
AW00011586,United Kingdom,2026-05-11T11:43:30.224Z
AW00011587,France,2026-05-11T11:43:30.224Z
AW00011588,France,2026-05-11T11:43:30.224Z
AW00011589,United Kingdom,2026-05-11T11:43:30.224Z
AW00011590,France,2026-05-11T11:43:30.224Z
AW00011591,France,2026-05-11T11:43:30.224Z
AW00011592,France,2026-05-11T11:43:30.224Z
AW00011593,France,2026-05-11T11:43:30.224Z
AW00011594,France,2026-05-11T11:43:30.224Z
AW00011595,Germany,2026-05-11T11:43:30.224Z
AW00011596,United Kingdom,2026-05-11T11:43:30.224Z
AW00011597,France,2026-05-11T11:43:30.224Z
AW00011598,Germany,2026-05-11T11:43:30.224Z
AW00011599,France,2026-05-11T11:43:30.224Z
AW00011600,France,2026-05-11T11:43:30.224Z
AW00011601,France,2026-05-11T11:43:30.224Z
AW00011602,Germany,2026-05-11T11:43:30.224Z
AW00011603,United Kingdom,2026-05-11T11:43:30.224Z
AW00011604,United Kingdom,2026-05-11T11:43:30.224Z
AW00011605,Germany,2026-05-11T11:43:30.224Z
AW00011606,France,2026-05-11T11:43:30.224Z
AW00011607,France,2026-05-11T11:43:30.224Z
AW00011608,France,2026-05-11T11:43:30.224Z
AW00011609,United Kingdom,2026-05-11T11:43:30.224Z
AW00011610,United Kingdom,2026-05-11T11:43:30.224Z
AW00011611,France,2026-05-11T11:43:30.224Z
AW00011612,United Kingdom,2026-05-11T11:43:30.224Z
AW00011613,Germany,2026-05-11T11:43:30.224Z
AW00011614,Germany,2026-05-11T11:43:30.224Z
AW00011615,United Kingdom,2026-05-11T11:43:30.224Z
AW00011616,United Kingdom,2026-05-11T11:43:30.224Z
AW00011617,United States,2026-05-11T11:43:30.224Z
AW00011618,Canada,2026-05-11T11:43:30.224Z
AW00011619,Canada,2026-05-11T11:43:30.224Z
AW00011620,United States,2026-05-11T11:43:30.224Z
AW00011621,United States,2026-05-11T11:43:30.224Z
AW00011622,United States,2026-05-11T11:43:30.224Z
AW00011623,United States,2026-05-11T11:43:30.224Z
AW00011624,United States,2026-05-11T11:43:30.224Z
AW00011625,United States,2026-05-11T11:43:30.224Z
AW00011626,United States,2026-05-11T11:43:30.224Z
AW00011627,United States,2026-05-11T11:43:30.224Z
AW00011628,United States,2026-05-11T11:43:30.224Z
AW00011629,United States,2026-05-11T11:43:30.224Z
AW00011630,United States,2026-05-11T11:43:30.224Z
AW00011631,Canada,2026-05-11T11:43:30.224Z
AW00011632,Canada,2026-05-11T11:43:30.224Z
AW00011633,United States,2026-05-11T11:43:30.224Z
AW00011634,United States,2026-05-11T11:43:30.224Z
AW00011635,United States,2026-05-11T11:43:30.224Z
AW00011636,United States,2026-05-11T11:43:30.224Z
AW00011637,United States,2026-05-11T11:43:30.224Z
AW00011638,United States,2026-05-11T11:43:30.224Z
AW00011639,United States,2026-05-11T11:43:30.224Z
AW00011640,Canada,2026-05-11T11:43:30.224Z
AW00011641,Canada,2026-05-11T11:43:30.224Z
AW00011642,Canada,2026-05-11T11:43:30.224Z
AW00011643,United States,2026-05-11T11:43:30.224Z
AW00011644,United States,2026-05-11T11:43:30.224Z
AW00011645,United States,2026-05-11T11:43:30.224Z
AW00011646,United States,2026-05-11T11:43:30.224Z
AW00011647,Canada,2026-05-11T11:43:30.224Z
AW00011648,United States,2026-05-11T11:43:30.224Z
AW00011649,United States,2026-05-11T11:43:30.224Z
AW00011650,United States,2026-05-11T11:43:30.224Z
AW00011651,Canada,2026-05-11T11:43:30.224Z
AW00011652,Canada,2026-05-11T11:43:30.224Z
AW00011653,United States,2026-05-11T11:43:30.224Z
AW00011654,United States,2026-05-11T11:43:30.224Z
AW00011655,United States,2026-05-11T11:43:30.224Z
AW00011656,United States,2026-05-11T11:43:30.224Z
AW00011657,United States,2026-05-11T11:43:30.224Z
AW00011658,United States,2026-05-11T11:43:30.224Z
AW00011659,Canada,2026-05-11T11:43:30.224Z
AW00011660,Canada,2026-05-11T11:43:30.224Z
AW00011661,Canada,2026-05-11T11:43:30.224Z
AW00011662,United States,2026-05-11T11:43:30.224Z
AW00011663,United States,2026-05-11T11:43:30.224Z
AW00011664,United States,2026-05-11T11:43:30.224Z
AW00011665,United States,2026-05-11T11:43:30.224Z
AW00011666,United States,2026-05-11T11:43:30.224Z
AW00011667,United States,2026-05-11T11:43:30.224Z
AW00011668,United States,2026-05-11T11:43:30.224Z
AW00011669,United States,2026-05-11T11:43:30.224Z
AW00011670,United States,2026-05-11T11:43:30.224Z
AW00011671,United States,2026-05-11T11:43:30.224Z
AW00011672,United States,2026-05-11T11:43:30.224Z
AW00011673,United States,2026-05-11T11:43:30.224Z
AW00011674,United States,2026-05-11T11:43:30.224Z
AW00011675,United States,2026-05-11T11:43:30.224Z
AW00011676,United States,2026-05-11T11:43:30.224Z
AW00011677,Canada,2026-05-11T11:43:30.224Z
AW00011678,United States,2026-05-11T11:43:30.224Z
AW00011679,United States,2026-05-11T11:43:30.224Z
AW00011680,United States,2026-05-11T11:43:30.224Z
AW00011681,United States,2026-05-11T11:43:30.224Z
AW00011682,United States,2026-05-11T11:43:30.224Z
AW00011683,United States,2026-05-11T11:43:30.224Z
AW00011684,United States,2026-05-11T11:43:30.224Z
AW00011685,United States,2026-05-11T11:43:30.224Z
AW00011686,United States,2026-05-11T11:43:30.224Z
AW00011687,United States,2026-05-11T11:43:30.224Z
AW00011688,United States,2026-05-11T11:43:30.224Z
AW00011689,United States,2026-05-11T11:43:30.224Z
AW00011690,United States,2026-05-11T11:43:30.224Z
AW00011691,United States,2026-05-11T11:43:30.224Z
AW00011692,United States,2026-05-11T11:43:30.224Z
AW00011693,Canada,2026-05-11T11:43:30.224Z
AW00011694,United States,2026-05-11T11:43:30.224Z
AW00011695,United States,2026-05-11T11:43:30.224Z
AW00011696,United States,2026-05-11T11:43:30.224Z
AW00011697,United States,2026-05-11T11:43:30.224Z
AW00011698,Canada,2026-05-11T11:43:30.224Z
AW00011699,United States,2026-05-11T11:43:30.224Z
AW00011700,United States,2026-05-11T11:43:30.224Z
AW00011701,United States,2026-05-11T11:43:30.224Z
AW00011702,United States,2026-05-11T11:43:30.224Z
AW00011703,United States,2026-05-11T11:43:30.224Z
AW00011704,United States,2026-05-11T11:43:30.224Z
AW00011705,United States,2026-05-11T11:43:30.224Z
AW00011706,United States,2026-05-11T11:43:30.224Z
AW00011707,United States,2026-05-11T11:43:30.224Z
AW00011708,United States,2026-05-11T11:43:30.224Z
AW00011709,Canada,2026-05-11T11:43:30.224Z
AW00011710,United States,2026-05-11T11:43:30.224Z
AW00011711,Canada,2026-05-11T11:43:30.224Z
AW00011712,Canada,2026-05-11T11:43:30.224Z
AW00011713,United States,2026-05-11T11:43:30.224Z
AW00011714,United States,2026-05-11T11:43:30.224Z
AW00011715,United States,2026-05-11T11:43:30.224Z
AW00011716,United States,2026-05-11T11:43:30.224Z
AW00011717,United States,2026-05-11T11:43:30.224Z
AW00011718,United States,2026-05-11T11:43:30.224Z
AW00011719,Canada,2026-05-11T11:43:30.224Z
AW00011720,United States,2026-05-11T11:43:30.224Z
AW00011721,United States,2026-05-11T11:43:30.224Z
AW00011722,United States,2026-05-11T11:43:30.224Z
AW00011723,Canada,2026-05-11T11:43:30.224Z
AW00011724,Canada,2026-05-11T11:43:30.224Z
AW00011725,United States,2026-05-11T11:43:30.224Z
AW00011726,United States,2026-05-11T11:43:30.224Z
AW00011727,United States,2026-05-11T11:43:30.224Z
AW00011728,United States,2026-05-11T11:43:30.224Z
AW00011729,United States,2026-05-11T11:43:30.224Z
AW00011730,United States,2026-05-11T11:43:30.224Z
AW00011731,United States,2026-05-11T11:43:30.224Z
AW00011732,United States,2026-05-11T11:43:30.224Z
AW00011733,United States,2026-05-11T11:43:30.224Z
AW00011734,United States,2026-05-11T11:43:30.224Z
AW00011735,United States,2026-05-11T11:43:30.224Z
AW00011736,United States,2026-05-11T11:43:30.224Z
AW00011737,United States,2026-05-11T11:43:30.224Z
AW00011738,Canada,2026-05-11T11:43:30.224Z
AW00011739,Canada,2026-05-11T11:43:30.224Z
AW00011740,Canada,2026-05-11T11:43:30.224Z
AW00011741,United States,2026-05-11T11:43:30.224Z
AW00011742,United States,2026-05-11T11:43:30.224Z
AW00011743,United States,2026-05-11T11:43:30.224Z
AW00011744,United States,2026-05-11T11:43:30.224Z
AW00011745,United States,2026-05-11T11:43:30.224Z
AW00011746,United States,2026-05-11T11:43:30.224Z
AW00011747,United States,2026-05-11T11:43:30.224Z
AW00011748,Canada,2026-05-11T11:43:30.224Z
AW00011749,Australia,2026-05-11T11:43:30.224Z
AW00011750,Australia,2026-05-11T11:43:30.224Z
AW00011751,Australia,2026-05-11T11:43:30.224Z
AW00011752,Australia,2026-05-11T11:43:30.224Z
AW00011753,Australia,2026-05-11T11:43:30.224Z
AW00011754,Australia,2026-05-11T11:43:30.224Z
AW00011755,Australia,2026-05-11T11:43:30.224Z
AW00011756,Australia,2026-05-11T11:43:30.224Z
AW00011757,Australia,2026-05-11T11:43:30.224Z
AW00011758,Australia,2026-05-11T11:43:30.224Z
AW00011759,Australia,2026-05-11T11:43:30.224Z
AW00011760,Australia,2026-05-11T11:43:30.224Z
AW00011761,Australia,2026-05-11T11:43:30.224Z
AW00011762,Australia,2026-05-11T11:43:30.224Z
AW00011763,Australia,2026-05-11T11:43:30.224Z
AW00011764,Australia,2026-05-11T11:43:30.224Z
AW00011765,Australia,2026-05-11T11:43:30.224Z
AW00011766,Australia,2026-05-11T11:43:30.224Z
AW00011767,Australia,2026-05-11T11:43:30.224Z
AW00011768,Australia,2026-05-11T11:43:30.224Z
AW00011769,Canada,2026-05-11T11:43:30.224Z
AW00011770,United States,2026-05-11T11:43:30.224Z
AW00011771,United States,2026-05-11T11:43:30.224Z
AW00011772,United States,2026-05-11T11:43:30.224Z
AW00011773,United States,2026-05-11T11:43:30.224Z
AW00011774,United States,2026-05-11T11:43:30.224Z
AW00011775,United States,2026-05-11T11:43:30.224Z
AW00011776,United States,2026-05-11T11:43:30.224Z
AW00011777,United States,2026-05-11T11:43:30.224Z
AW00011778,United States,2026-05-11T11:43:30.224Z
AW00011779,United States,2026-05-11T11:43:30.224Z
AW00011780,United States,2026-05-11T11:43:30.224Z
AW00011781,United States,2026-05-11T11:43:30.224Z
AW00011782,United States,2026-05-11T11:43:30.224Z
AW00011783,United States,2026-05-11T11:43:30.224Z
AW00011784,Canada,2026-05-11T11:43:30.224Z
AW00011785,United States,2026-05-11T11:43:30.224Z
AW00011786,United States,2026-05-11T11:43:30.224Z
AW00011787,United States,2026-05-11T11:43:30.224Z
AW00011788,United States,2026-05-11T11:43:30.224Z
AW00011789,United States,2026-05-11T11:43:30.224Z
AW00011790,United States,2026-05-11T11:43:30.224Z
AW00011791,United States,2026-05-11T11:43:30.224Z
AW00011792,United States,2026-05-11T11:43:30.224Z
AW00011793,United States,2026-05-11T11:43:30.224Z
AW00011794,United States,2026-05-11T11:43:30.224Z
AW00011795,United States,2026-05-11T11:43:30.224Z
AW00011796,United States,2026-05-11T11:43:30.224Z
AW00011797,United States,2026-05-11T11:43:30.224Z
AW00011798,United States,2026-05-11T11:43:30.224Z
AW00011799,United States,2026-05-11T11:43:30.224Z
AW00011800,United States,2026-05-11T11:43:30.224Z
AW00011801,United States,2026-05-11T11:43:30.224Z
AW00011802,Canada,2026-05-11T11:43:30.224Z
AW00011803,United States,2026-05-11T11:43:30.224Z
AW00011804,United States,2026-05-11T11:43:30.224Z
AW00011805,United States,2026-05-11T11:43:30.224Z
AW00011806,United States,2026-05-11T11:43:30.224Z
AW00011807,United States,2026-05-11T11:43:30.224Z
AW00011808,Canada,2026-05-11T11:43:30.224Z
AW00011809,United States,2026-05-11T11:43:30.224Z
AW00011810,United States,2026-05-11T11:43:30.224Z
AW00011811,United States,2026-05-11T11:43:30.224Z
AW00011812,United States,2026-05-11T11:43:30.224Z
AW00011813,United States,2026-05-11T11:43:30.224Z
AW00011814,United States,2026-05-11T11:43:30.224Z
AW00011815,United States,2026-05-11T11:43:30.224Z
AW00011816,United States,2026-05-11T11:43:30.224Z
AW00011817,United States,2026-05-11T11:43:30.224Z
AW00011818,United States,2026-05-11T11:43:30.224Z
AW00011819,United States,2026-05-11T11:43:30.224Z
AW00011820,Canada,2026-05-11T11:43:30.224Z
AW00011821,United States,2026-05-11T11:43:30.224Z
AW00011822,United States,2026-05-11T11:43:30.224Z
AW00011823,Canada,2026-05-11T11:43:30.224Z
AW00011824,Canada,2026-05-11T11:43:30.224Z
AW00011825,United States,2026-05-11T11:43:30.224Z
AW00011826,United States,2026-05-11T11:43:30.224Z
AW00011827,Canada,2026-05-11T11:43:30.224Z
AW00011828,United States,2026-05-11T11:43:30.224Z
AW00011829,United States,2026-05-11T11:43:30.224Z
AW00011830,United States,2026-05-11T11:43:30.224Z
AW00011831,United States,2026-05-11T11:43:30.224Z
AW00011832,United States,2026-05-11T11:43:30.224Z
AW00011833,Canada,2026-05-11T11:43:30.224Z
AW00011834,United States,2026-05-11T11:43:30.224Z
AW00011835,Canada,2026-05-11T11:43:30.224Z
AW00011836,United States,2026-05-11T11:43:30.224Z
AW00011837,United States,2026-05-11T11:43:30.224Z
AW00011838,United States,2026-05-11T11:43:30.224Z
AW00011839,United States,2026-05-11T11:43:30.224Z
AW00011840,United States,2026-05-11T11:43:30.224Z
AW00011841,Canada,2026-05-11T11:43:30.224Z
AW00011842,United States,2026-05-11T11:43:30.224Z
AW00011843,United States,2026-05-11T11:43:30.224Z
AW00011844,United States,2026-05-11T11:43:30.224Z
AW00011845,Canada,2026-05-11T11:43:30.224Z
AW00011846,United States,2026-05-11T11:43:30.224Z
AW00011847,United States,2026-05-11T11:43:30.224Z
AW00011848,United States,2026-05-11T11:43:30.224Z
AW00011849,United States,2026-05-11T11:43:30.224Z
AW00011850,United States,2026-05-11T11:43:30.224Z
AW00011851,United States,2026-05-11T11:43:30.224Z
AW00011852,United States,2026-05-11T11:43:30.224Z
AW00011853,United States,2026-05-11T11:43:30.224Z
AW00011854,United States,2026-05-11T11:43:30.224Z
AW00011855,United States,2026-05-11T11:43:30.224Z
AW00011856,United States,2026-05-11T11:43:30.224Z
AW00011857,United States,2026-05-11T11:43:30.224Z
AW00011858,United States,2026-05-11T11:43:30.224Z
AW00011859,United States,2026-05-11T11:43:30.224Z
AW00011860,United States,2026-05-11T11:43:30.224Z
AW00011861,Canada,2026-05-11T11:43:30.224Z
AW00011862,United States,2026-05-11T11:43:30.224Z
AW00011863,United States,2026-05-11T11:43:30.224Z
AW00011864,United States,2026-05-11T11:43:30.224Z
AW00011865,United States,2026-05-11T11:43:30.224Z
AW00011866,United States,2026-05-11T11:43:30.224Z
AW00011867,United States,2026-05-11T11:43:30.224Z
AW00011868,Canada,2026-05-11T11:43:30.224Z
AW00011869,Canada,2026-05-11T11:43:30.224Z
AW00011870,United States,2026-05-11T11:43:30.224Z
AW00011871,United States,2026-05-11T11:43:30.224Z
AW00011872,United States,2026-05-11T11:43:30.224Z
AW00011873,United States,2026-05-11T11:43:30.224Z
AW00011874,United States,2026-05-11T11:43:30.224Z
AW00011875,Canada,2026-05-11T11:43:30.224Z
AW00011876,United States,2026-05-11T11:43:30.224Z
AW00011877,United States,2026-05-11T11:43:30.224Z
AW00011878,United States,2026-05-11T11:43:30.224Z
AW00011879,United States,2026-05-11T11:43:30.224Z
AW00011880,United States,2026-05-11T11:43:30.224Z
AW00011881,United States,2026-05-11T11:43:30.224Z
AW00011882,United States,2026-05-11T11:43:30.224Z
AW00011883,United States,2026-05-11T11:43:30.224Z
AW00011884,United States,2026-05-11T11:43:30.224Z
AW00011885,United States,2026-05-11T11:43:30.224Z
AW00011886,United States,2026-05-11T11:43:30.224Z
AW00011887,United States,2026-05-11T11:43:30.224Z
AW00011888,Canada,2026-05-11T11:43:30.224Z
AW00011889,United States,2026-05-11T11:43:30.224Z
AW00011890,United States,2026-05-11T11:43:30.224Z
AW00011891,United States,2026-05-11T11:43:30.224Z
AW00011892,Australia,2026-05-11T11:43:30.224Z
AW00011893,Australia,2026-05-11T11:43:30.224Z
AW00011894,Australia,2026-05-11T11:43:30.224Z
AW00011895,Australia,2026-05-11T11:43:30.224Z
AW00011896,Australia,2026-05-11T11:43:30.224Z
AW00011897,Australia,2026-05-11T11:43:30.224Z
AW00011898,Australia,2026-05-11T11:43:30.224Z
AW00011899,Australia,2026-05-11T11:43:30.224Z
AW00011900,Australia,2026-05-11T11:43:30.224Z
AW00011901,Australia,2026-05-11T11:43:30.224Z
AW00011902,Australia,2026-05-11T11:43:30.224Z
AW00011903,Australia,2026-05-11T11:43:30.224Z
AW00011904,Australia,2026-05-11T11:43:30.224Z
AW00011905,Australia,2026-05-11T11:43:30.224Z
AW00011906,Australia,2026-05-11T11:43:30.224Z
AW00011907,Australia,2026-05-11T11:43:30.224Z
AW00011908,Australia,2026-05-11T11:43:30.224Z
AW00011909,Australia,2026-05-11T11:43:30.224Z
AW00011910,Australia,2026-05-11T11:43:30.224Z
AW00011911,Australia,2026-05-11T11:43:30.224Z
AW00011912,Australia,2026-05-11T11:43:30.224Z
AW00011913,Australia,2026-05-11T11:43:30.224Z
AW00011914,Australia,2026-05-11T11:43:30.224Z
AW00011915,Australia,2026-05-11T11:43:30.224Z
AW00011916,Australia,2026-05-11T11:43:30.224Z
AW00011917,Australia,2026-05-11T11:43:30.224Z
AW00011918,Australia,2026-05-11T11:43:30.224Z
AW00011919,Australia,2026-05-11T11:43:30.224Z
AW00011920,Australia,2026-05-11T11:43:30.224Z
AW00011921,Australia,2026-05-11T11:43:30.224Z
AW00011922,Canada,2026-05-11T11:43:30.224Z
AW00011923,United States,2026-05-11T11:43:30.224Z
AW00011924,United States,2026-05-11T11:43:30.224Z
AW00011925,United States,2026-05-11T11:43:30.224Z
AW00011926,United States,2026-05-11T11:43:30.224Z
AW00011927,United States,2026-05-11T11:43:30.224Z
AW00011928,United States,2026-05-11T11:43:30.224Z
AW00011929,Australia,2026-05-11T11:43:30.224Z
AW00011930,Australia,2026-05-11T11:43:30.224Z
AW00011931,United States,2026-05-11T11:43:30.224Z
AW00011932,United States,2026-05-11T11:43:30.224Z
AW00011933,United States,2026-05-11T11:43:30.224Z
AW00011934,United States,2026-05-11T11:43:30.224Z
AW00011935,United States,2026-05-11T11:43:30.224Z
AW00011936,United States,2026-05-11T11:43:30.224Z
AW00011937,United States,2026-05-11T11:43:30.224Z
AW00011938,United States,2026-05-11T11:43:30.224Z
AW00011939,United States,2026-05-11T11:43:30.224Z
AW00011940,United States,2026-05-11T11:43:30.224Z
AW00011941,United States,2026-05-11T11:43:30.224Z
AW00011942,Australia,2026-05-11T11:43:30.224Z
AW00011943,Australia,2026-05-11T11:43:30.224Z
